ID,name,year,selling_price,km_driven
13481,Maruti Baleno Delta Diesel,2015,€ 511000,58000
13484,Maruti S-Cross Alpha DDiS 200 SH,2016,€ 790000,22000
13487,Hyundai i20 1.2 Asta Option,2017,€ 640000,37000
13490,Hyundai Santro Xing GLS,2009,€ 120000,70000
13493,Chevrolet Beat Diesel LT,2012,€ 126000,98900
13496,Chevrolet Beat Diesel LT,2012,€ 120000,125000
13499,Mahindra TUV 300 T4 Plus,2017,€ 650000,60000
13502,Hyundai Grand i10 Asta,2014,€ 450000,80000
13505,Maruti Zen Estilo LXI Green (CNG),2010,€ 110000,80000
13508,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,€ 600000,40000
13511,Mahindra XUV500 W8 4WD,2012,€ 620000,80000
13514,Ford Ecosport 1.5 DV5 MT Titanium,2014,€ 600000,30000
13517,Mahindra Bolero Power Plus ZLX,2018,€ 795000,35000
13520,Tata Winger Deluxe - Hi Roof (AC),2011,€ 300000,180000
13523,Renault Lodgy 85PS RxL,2015,€ 495000,60000
13526,Audi A4 3.0 TDI Quattro,2013,€ 1580000,86000
13529,Audi Q3 2.0 TDI Quattro Premium Plus,2015,€ 1750000,127643
13532,Tata Hexa XTA,2018,€ 1350000,34000
13535,Mahindra Xylo D4,2014,€ 350000,145000
13538,Datsun RediGO AMT 1.0 S,2018,€ 300000,25000
13541,Tata Zest Revotron 1.2T XMS,2018,€ 400000,54000
13544,Audi A6 2.0 TDI  Design Edition,2014,€ 1750000,102354
13547,Maruti Zen LX,1999,€ 70000,70000
13550,Nissan Sunny XL D,2018,€ 500000,70000
13553,Audi Q3 35 TDI Quattro Technology,2017,€ 2575000,36000
13556,Honda Brio VX,2014,€ 345000,58000
13559,Tata Indigo CR4,2013,€ 220000,100000
13562,Audi Q5 2.0 TFSI Quattro Premium Plus,2014,€ 1850000,62237
13565,Hyundai Santro Xing XL eRLX Euro III,2005,€ 114999,90000
13568,Maruti 800 AC,1999,€ 50000,100000
13571,Honda Jazz Select Edition,2017,€ 585000,14000
13574,Ford EcoSport 1.5 TDCi Titanium BSIV,2018,€ 950000,21394
13577,Maruti Swift Dzire AMT VXI,2018,€ 625000,13800
13580,Hyundai Creta 1.6 SX Automatic,2017,€ 1035000,23000
13583,Datsun GO T Petrol,2015,€ 310000,32686
13586,Mahindra Xylo D4,2017,€ 600000,99700
13589,Toyota Fortuner 2.8 4WD AT BSIV,2019,€ 3100000,5000
13592,Honda City i-DTEC SV,2014,€ 650000,49654
13595,Hyundai Grand i10 Asta,2016,€ 550000,45457
13598,Hyundai Creta 1.6 CRDi SX,2017,€ 1260000,39221
13601,Hyundai i20 Sportz 1.2,2016,€ 660000,48220
13604,Hyundai i20 Sportz 1.2,2017,€ 700000,11114
13607,Hyundai Getz 1.5 CRDi GVS,2008,€ 235000,60208
13610,Volkswagen Vento 1.5 TDI Highline,2013,€ 475000,80000
13613,Mercedes-Benz E-Class 280 CDI Elegance,2008,€ 795000,98600
13616,Audi RS7 2015-2019 Sportback Performance,2016,€ 8900000,13000
13619,Audi Q5 3.0 TDI Quattro Technology,2015,€ 3200000,30000
13622,MG Hector Smart AT,2019,€ 1860000,18000
13625,Land Rover Range Rover 4.4 Diesel LWB Vogue SE,2010,€ 4200000,100000
13628,Honda City VX CVT,2015,€ 850000,58000
13631,Mahindra Xylo D4,2017,€ 585000,85441
13634,Mahindra Verito 1.5 D4 BSIV,2015,€ 380000,64541
13637,Maruti Swift Dzire VDI,2019,€ 650000,35000
13640,Maruti Swift ZXI Plus,2018,€ 600000,30000
13643,Nissan Micra Active XV,2017,€ 434999,16267
13646,Volkswagen Vento 1.5 TDI Highline,2013,€ 525000,71500
13649,BMW 5 Series 520d Luxury Line,2019,€ 4800000,12999
13652,Chevrolet Aveo U-VA 1.2 LS,2008,€ 160000,80000
13655,Maruti Zen Estilo 1.1 LXI BSIII,2007,€ 160000,90000
13658,Chevrolet Spark 1.0 LT,2012,€ 125000,28000
13661,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,€ 430000,200000
13664,Hyundai Creta 1.6 VTVT S,2017,€ 900000,14700
13667,Maruti Alto LX,2000,€ 61000,90000
13670,Maruti Wagon R LXI BS IV,2017,€ 400000,50000
13673,Hyundai Santro Xing XS,2009,€ 150000,100000
13676,Volkswagen Polo GT 1.0 TSI,2019,€ 950000,24000
13679,Tata Indigo CR4,2013,€ 220000,100000
13682,Hyundai Getz GLX,2007,€ 110000,90000
13685,Tata Bolt Revotron XM,2015,€ 375000,30000
13688,Datsun GO Plus T Option,2017,€ 350000,80000
13691,Hyundai i20 Magna 1.4 CRDi (Diesel),2012,€ 310000,92686
13694,Tata Indica GLS BS IV,2010,€ 90000,300000
13697,Volkswagen Vento Petrol Highline,2011,€ 350000,90000
13700,Hyundai Santro LS zipPlus,2003,€ 100000,60000
13703,Mahindra XUV500 AT W6 2WD,2017,€ 1300000,40000
13706,Maruti Wagon R LXI,2004,€ 70000,90000
13709,Chevrolet Sail Hatchback LT ABS,2013,€ 225000,80000
13712,Honda City 1.3 EXI,2002,€ 145000,100000
13715,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,€ 930000,20000
13718,Maruti Swift VXI,2019,€ 550000,51000
13721,Maruti Alto LX BSIII,2008,€ 85000,120000
13724,Hyundai EON Era Plus Sports Edition,2014,€ 280000,55000
13727,Hyundai EON Magna Plus,2018,€ 360000,6000
13730,Maruti Alto LXi,2011,€ 150000,40000
13733,Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,€ 900000,15000
13736,Ambassador CLASSIC 1500 DSL AC,2005,€ 120000,50000
13739,Fiat Linea T Jet Emotion,2010,€ 215000,90000
13742,Renault Scala Diesel RxL,2013,€ 550000,38500
13745,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,€ 775000,35000
13748,Maruti Gypsy King HT BSIV,2001,€ 409999,49359
13751,Maruti 800 AC Uniq,2005,€ 65000,70000
13754,Maruti Wagon R LXI Minor,2008,€ 200000,90000
13757,Maruti Wagon R VXI BS IV,2010,€ 240000,50000
13760,Toyota Innova 2.5 VX 8 STR,2012,€ 800000,108731
13763,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,€ 400000,120000
13766,Tata Sumo Gold EX BSIII,2016,€ 500000,60000
13769,Mahindra Renault Logan 1.5 DLX Diesel,2007,€ 150000,90000
13772,Toyota Etios GD,2014,€ 500000,140000
13775,Hyundai EON Magna Plus,2014,€ 320000,80000
13778,Nissan Micra Diesel XV,2013,€ 300000,90000
13781,Renault Lodgy Stepway 85PS RXZ 8S,2017,€ 650000,40000
13784,Maruti Alto 800 LXI,2018,€ 285000,14000
13787,Tata Aria Pleasure 4x2,2012,€ 360000,70000
13790,Honda Accord 2.4 MT,2009,€ 450000,55000
13793,Maruti Alto LXi,2011,€ 175000,60000
13796,Chevrolet Cruze LT,2011,€ 350000,74000
13799,Ford Figo Aspire 1.5 TDCi Titanium,2020,€ 530000,45000
13802,Honda City i-DTEC ZX,2017,€ 1025000,38000
13805,Honda BR-V i-DTEC VX MT,2017,€ 950000,24000
13808,Honda WR-V i-VTEC VX,2017,€ 725000,29976
13811,Honda City i VTEC VX,2017,€ 919999,41000
13814,Honda Jazz 1.5 V i DTEC,2018,€ 700000,15000
13817,Honda Jazz 1.5 VX i DTEC,2017,€ 725000,36000
13820,Honda BR-V i-VTEC VX MT,2017,€ 840000,30646
13823,Maruti Wagon R VXI BS IV,2015,€ 365000,23600
13826,Honda City i DTEC SV,2014,€ 665000,71318
13829,Maruti 800 Std,2003,€ 50000,78098
13832,Hyundai EON Era Plus,2014,€ 225000,30000
13835,Hyundai i10 Era,2012,€ 229999,45000
13838,Hyundai Santro Xing GL,2008,€ 145000,67000
13841,Ford Figo Aspire Facelift,2018,€ 624000,14681
13844,Hyundai Verna 1.4 VTVT,2015,€ 500000,25000
13847,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017,€ 750000,18054
13850,Honda City i DTEC VX,2015,€ 785000,40000
13853,Hyundai i10 Sportz,2011,€ 225000,30000
13856,Hyundai Xcent 1.1 CRDi Base,2017,€ 300000,80000
13859,Hyundai i20 Asta 1.4 CRDi,2016,€ 680000,20000
13862,Mahindra TUV 300 T8,2016,€ 700000,40000
13865,Tata Indigo CS eLS BS IV,2011,€ 180000,120000
13868,Ford Fiesta 1.4 SXi TDCi ABS,2008,€ 270000,120000
13871,Maruti Swift Dzire VXi,2010,€ 370000,97000
13874,Mahindra Xylo H8 ABS with Airbags,2018,€ 1100000,70000
13877,Hyundai Accent CRDi,2004,€ 120000,120000
13880,Skoda Rapid 1.6 TDI PRESTIGE,2013,€ 430000,88000
13883,Maruti Swift ZDi,2014,€ 550000,38406
13886,Hyundai Santro Xing GLS,2014,€ 320000,54350
13889,Maruti Wagon R VXI BS IV,2015,€ 390000,32260
13892,Renault Duster 85PS Diesel RxE,2014,€ 550000,58231
13895,Maruti Swift VXI,2012,€ 370000,59858
13898,Maruti Alto LXi BSIII,2010,€ 190000,73350
13901,Renault Duster 110PS Diesel RxZ,2013,€ 509999,88473
13904,Honda City S,2013,€ 450000,96987
13907,Mercedes-Benz GLS 2016-2020 350d 4MATIC,2016,€ 5500000,77350
13910,Maruti Swift Dzire VDI,2015,€ 550000,61187
13913,Mahindra Xylo E6,2009,€ 400000,68350
13916,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,€ 585000,81150
13919,Hyundai Grand i10 1.2 Kappa Asta,2019,€ 500000,30000
13922,Maruti Ciaz ZXi,2015,€ 800000,30000
13925,Maruti Swift Vdi BSIII,2009,€ 265000,120000
13928,Ford Figo Diesel Titanium,2012,€ 175000,180000
13931,Fiat Palio 1.2 Sport,2007,€ 125000,50000
13934,Tata Manza Aqua Quadrajet BS IV,2010,€ 165000,80000
13937,Mahindra Verito 1.5 D2 BSIII,2011,€ 150000,280000
13940,Hyundai Creta 1.6 CRDi SX Option,2015,€ 1025000,90000
13943,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,€ 1030000,250000
13946,Chevrolet Cruze LT,2012,€ 380000,90000
13949,Maruti Swift Dzire LDi,2010,€ 250000,110000
13952,Maruti Zen LX,2000,€ 85000,80000
13955,Fiat Punto EVO 1.3 Dynamic,2016,€ 500000,35000
13958,Hyundai EON Era Plus,2018,€ 350000,15000
13961,Maruti Alto LXi BSIII,2010,€ 190000,52000
13964,Volkswagen Jetta 1.9 TDI Trendline,2009,€ 940000,140000
13967,Maruti Swift VXI,2013,€ 475000,60000
13970,Maruti Alto 800 LXI,2018,€ 300000,17000
13973,Chevrolet Beat LS,2016,€ 250000,70000
13976,Maruti Zen LX,2001,€ 93000,97000
13979,Ford Figo Diesel ZXI,2012,€ 290000,125000
13982,Tata Indica GLS BS IV,2010,€ 75000,300000
13985,Mahindra XUV500 W8 2WD,2015,€ 1000000,120000
13988,Hyundai i20 Asta 1.4 CRDi,2015,€ 550000,87000
13991,Fiat Punto 1.3 Emotion,2010,€ 285000,75000
13994,Tata Indigo Grand Petrol,2014,€ 240000,60000
13997,Hyundai Creta 1.6 VTVT S,2015,€ 850000,25000
14000,Hyundai i20 Active 1.2 SX,2016,€ 650000,26000
14003,Maruti Celerio Green VXI,2017,€ 365000,78000
14006,Hyundai i20 Active 1.2 SX,2016,€ 650000,26000
14009,Chevrolet Sail 1.2 Base,2015,€ 260000,35000
14012,Tata Indigo Grand Petrol,2014,€ 250000,100000
14015,Tata New Safari 4X2,2007,€ 550000,80000
14018,Maruti Wagon R LXI,2004,€ 70000,90000
14021,Chevrolet Sail Hatchback LT ABS,2013,€ 225000,80000
14024,Honda City 1.3 EXI,2002,€ 145000,100000
14027,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,€ 930000,20000
14030,Maruti Swift VXI,2019,€ 550000,51000
14033,Maruti Alto LX BSIII,2008,€ 85000,120000
14036,Hyundai EON Era Plus Sports Edition,2014,€ 280000,55000
14039,Hyundai EON Magna Plus,2018,€ 360000,6000
14042,Maruti Alto LXi,2011,€ 150000,40000
14045,Skoda Rapid 1.6 MPI AT Ambition BSIV,2017,€ 900000,15000
14048,Ambassador CLASSIC 1500 DSL AC,2005,€ 120000,50000
14051,Fiat Linea T Jet Emotion,2010,€ 215000,90000
14054,Renault Scala Diesel RxL,2013,€ 550000,38500
14057,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,€ 775000,35000
14060,Maruti Gypsy King HT BSIV,2001,€ 409999,49359
14063,Maruti 800 AC Uniq,2005,€ 65000,70000
14066,Maruti Wagon R LXI Minor,2008,€ 200000,90000
14069,Maruti Wagon R VXI BS IV,2010,€ 240000,50000
14072,Toyota Innova 2.5 VX 8 STR,2012,€ 800000,108731
14075,Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2010,€ 400000,120000
14078,Maruti Wagon R VXI BSIII,2012,€ 229999,40000
14081,Ford Ecosport 1.5 DV5 MT Titanium,2014,€ 580000,120000
14084,Toyota Corolla H2,2005,€ 175000,100000
14087,Maruti Ritz VDi,2012,€ 250000,110000
14090,Hyundai EON Magna Plus,2014,€ 320000,80000
14093,Nissan Micra Diesel XV,2013,€ 300000,90000
14096,Mahindra TUV 300 mHAWK100 T8,2017,€ 800000,60000
14099,Hyundai Verna SX AT Diesel,2009,€ 245000,75000
14102,Hyundai EON Magna Plus,2018,€ 300000,20000
14105,Hyundai Xcent 1.2 CRDi E,2017,€ 350000,80000
14108,Maruti Zen LX - BS III,2006,€ 70000,105700
14111,Maruti Celerio VXI Optional,2017,€ 430999,14000
14114,Chevrolet Spark 1.0,2010,€ 80000,70000
14117,Maruti Alto 800 LXI Optional,2019,€ 335000,28000
14120,Maruti Eeco 7 Seater Standard BSIV,2017,€ 350000,51000
14123,Maruti Alto 800 LXI Opt BSIV,2018,€ 315000,56000
14126,Volkswagen Vento 1.5 TDI Highline Plus AT BSIV,2019,€ 1100000,35000
14129,Maruti Esteem Lxi - BSIII,2005,€ 80000,24000
14132,Maruti Alto K10 VXI Optional,2014,€ 285000,64000
14135,Tata Indigo TDI,2009,€ 100000,120000
14138,Maruti Alto LXi,2011,€ 225000,37091
14141,Volvo XC 90 D5 Inscription BSIV,2017,€ 4500000,80000
14144,Maruti Alto K10 VXI,2018,€ 320000,38900
14147,Hyundai Creta 1.6 CRDi SX Plus,2016,€ 1249000,60000
14150,Maruti Wagon R LXI Minor,2008,€ 120000,110000
14153,Volkswagen Vento Diesel Trendline,2011,€ 200000,100000
14156,Hyundai Creta 1.6 CRDi SX,2016,€ 1151000,85000
14159,Tata Indica Vista Quadrajet LS,2012,€ 120000,140000
14162,Renault KWID RXT,2017,€ 220000,20000
14165,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2017,€ 750000,15000
14168,Mahindra TUV 300 T10 Dual Tone,2018,€ 784000,40000
14171,Honda Jazz 1.2 S i VTEC,2017,€ 500000,50000
14174,Hyundai EON Era Plus,2018,€ 350000,20000
14177,Mahindra XUV500 W7 AT BSIV,2018,€ 1400000,50000
14180,Mahindra Thar CRDe AC,2014,€ 600000,100000
14183,Hyundai Grand i10 1.2 Kappa Magna BSIV,2019,€ 525000,9400
14186,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,€ 930000,12000
14189,Maruti Eeco 5 STR With AC Plus HTR CNG,2017,€ 440000,14100
14192,Maruti Celerio ZXI,2016,€ 434999,21000
14195,Hyundai i10 Magna,2011,€ 250000,28000
14198,Maruti Ertiga SHVS ZDI Plus,2017,€ 940000,35000
14201,Hyundai Verna 1.6 CRDi AT SX,2017,€ 1050000,31000
14204,Maruti Ertiga SHVS ZDI,2016,€ 825000,58000
14207,Maruti Wagon R VXI Minor,2012,€ 229999,25000
14210,Hyundai i20 1.2 Asta,2011,€ 375000,72000
14213,Maruti Ertiga ZDI,2013,€ 640000,89000
14216,Toyota Innova 2.5 V Diesel 8-seater,2012,€ 800000,160000
14219,Ford Figo Petrol ZXI,2012,€ 130000,30000
14222,Hyundai i10 Sportz 1.1L,2014,€ 300000,37555
14225,Maruti Wagon R VXI BS IV,2018,€ 440000,14000
14228,Maruti Ertiga VXI CNG,2014,€ 595000,56600
14231,Mahindra Scorpio EX,2013,€ 450000,110000
14234,Maruti Vitara Brezza VDi Option,2017,€ 690000,50000
14237,Maruti Alto 800 VXI,2019,€ 300000,5000
14240,Chevrolet Sail 1.2 Base,2014,€ 170000,100000
14243,Toyota Etios Liva GD SP,2012,€ 280000,120000
14246,Maruti Swift VXI BSIII,2009,€ 220000,67580
14249,Hyundai Santro Xing GLS,2009,€ 140000,100000
14252,Maruti Esteem Lxi,2004,€ 45000,60000
14255,Ford Figo Diesel Titanium,2014,€ 200000,125000
14258,Mahindra Scorpio 2.6 Turbo 7 Str,2008,€ 325000,120000
14261,Hyundai Verna CRDi SX,2010,€ 300000,130000
14264,Maruti 800 AC,2009,€ 120000,250000
14267,Hyundai Creta 1.6 CRDi SX,2016,€ 535000,52600
14270,Honda City i DTEC S,2014,€ 520000,82000
14273,Hyundai Grand i10 1.2 Kappa Magna AT,2017,€ 550000,19890
14276,Mahindra Verito Vibe 1.5 dCi D6,2015,€ 280000,40000
14279,Nissan Sunny XL D,2013,€ 225000,78000
14282,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015,€ 750000,48238
14285,Hyundai i20 1.2 Magna Executive,2016,€ 535000,38365
14288,Mahindra XUV500 W10 1.99 mHawk,2016,€ 1250000,23670
14291,Maruti Baleno Zeta 1.2,2017,€ 650000,49834
14294,Honda Brio S MT,2013,€ 295000,57353
14297,Maruti Swift DDiS VDI,2015,€ 480000,68308
14300,Honda City i DTEC SV,2015,€ 575000,63240
14303,Mahindra Scorpio 1.99 S4,2016,€ 509999,60000
14306,Maruti Alto LXi,2008,€ 69000,100000
14309,Tata Manza Aura Safire BS IV,2013,€ 200000,60000
14312,Toyota Innova 2.5 GX 8 STR BSIV,2012,€ 449000,90000
14315,Tata Harrier XE,2020,€ 426000,1000
14318,Ford Ecosport 1.5 Petrol Ambiente,2017,€ 650000,6000
14321,Tata Tiago 1.05 Revotorq XM,2017,€ 260000,50000
14324,Mahindra Bolero Power Plus Plus AC BSIV PS,2015,€ 295000,90000
14327,Maruti Eeco 5 Seater AC BSIV,2017,€ 260000,30000
14330,Tata Indica Vista Quadrajet LS,2012,€ 120000,140000
14333,Hyundai Verna SX,2007,€ 155000,65000
14336,Honda Jazz 1.5 VX i DTEC,2015,€ 450000,38000
14339,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,€ 320000,80000
14342,Hyundai Verna i (Petrol),2007,€ 123000,50000
14345,Hyundai Santro Xing XO,2006,€ 80000,110000
14348,Maruti SX4 Celebration Petrol,2012,€ 220000,90000
14351,Hyundai i20 Active S Diesel,2018,€ 650000,37000
14354,Maruti Alto 800 LXI,2018,€ 285000,30000
14357,Honda Amaze V CVT Petrol BSIV,2018,€ 725000,26000
14360,Tata Indica Vista Aqua 1.2 Safire BSIV,2010,€ 97000,128000
14363,Maruti Ciaz ZXi,2016,€ 625000,30000
14366,Hyundai i20 Active SX Petrol,2016,€ 550000,23000
14369,Tata Indigo CR4,2012,€ 130000,120000
14372,Hyundai i10 Magna,2012,€ 240000,40000
14375,Nissan Terrano XL 85 PS,2014,€ 600000,27000
14378,Tata New Safari DICOR 2.2 EX 4x2,2012,€ 350000,65000
14381,Hyundai EON Magna Plus,2015,€ 245000,32000
14384,Maruti Swift 1.3 VXi,2009,€ 199000,52536
14387,Mahindra Xylo E4,2011,€ 330000,100000
14390,Maruti Ritz VXI,2009,€ 150000,80000
14393,Hyundai Creta 1.6 CRDi SX,2016,€ 927999,90000
14396,Maruti Zen LXI,2003,€ 70000,60000
14399,Hyundai Xcent 1.2 CRDi SX,2015,€ 399000,55000
14402,Maruti Swift VDI Optional,2015,€ 350000,90000
14405,Mahindra Scorpio 2.6 CRDe,2006,€ 125000,50000
14408,Hyundai Santro Xing XS,2008,€ 150000,90000
14411,Hyundai EON Era Plus,2015,€ 250000,25000
14414,Hyundai Verna 1.6 SX CRDi (O),2014,€ 675000,61000
14417,Maruti S-Cross Alpha DDiS 200 SH,2018,€ 950000,30000
14420,Maruti Eeco 5 STR With AC Plus HTR CNG,2018,€ 409999,45000
14423,Fiat Linea Emotion (Diesel),2011,€ 225000,60000
14426,Honda Civic 1.8 V MT,2008,€ 350000,75000
14429,Tata Indica LSI,2005,€ 51111,140000
14432,Chevrolet Sail 1.3 LS,2013,€ 290000,56000
14435,Toyota Camry Hybrid,2006,€ 310000,62000
14438,Hyundai Verna CRDi SX,2007,€ 212000,58000
14441,Skoda Octavia Elegance 2.0 TDI AT,2013,€ 900000,49000
14444,Chevrolet Beat Diesel LT,2011,€ 221000,56000
14447,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,€ 675000,73000
14450,Honda Amaze S i-Dtech,2014,€ 421000,69000
14453,Maruti SX4 Zxi BSIII,2008,€ 350000,10000
14456,Hyundai Accent Executive CNG,2010,€ 140000,110000
14459,Skoda Octavia Ambiente 1.9 TDI MT,2002,€ 90000,116000
14462,Honda City Edge Edition Diesel SV,2018,€ 830000,40000
14465,Maruti Wagon R LXI Minor,2009,€ 180000,30000
14468,Maruti Swift Vdi BSIII,2009,€ 210000,109000
14471,Maruti SX4 S Cross DDiS 320 Zeta,2017,€ 700000,90000
14474,Tata Nano Cx BSIII,2014,€ 45000,7000
14477,Tata Indigo LX,2012,€ 125000,120000
14480,Hyundai Verna 1.6 VTVT S,2017,€ 530000,64916
14483,Ford Ecosport 1.5 DV5 MT Trend,2018,€ 800000,37161
14486,Maruti Baleno Zeta 1.2,2016,€ 580000,15000
14489,Audi Q3 2.0 TDI Quattro Premium Plus,2012,€ 1400000,118000
14492,Renault KWID 1.0 RXL,2018,€ 300000,50852
14495,Renault KWID RXT Optional,2016,€ 300000,30000
14498,Maruti Ciaz ZDi SHVS,2015,€ 700000,77000
14501,Nissan Sunny XL,2012,€ 250000,70000
14504,Chevrolet Tavera Neo 3 9 Str BSIII,2016,€ 500000,120000
14507,Honda Accord 2.4 AT,2009,€ 428000,40000
14510,Tata Harrier XZ BSIV,2019,€ 1400000,33000
14513,Hyundai EON Era Plus,2013,€ 219000,53500
14516,Maruti Ertiga SHVS LDI,2017,€ 500000,40000
14519,Honda City i DTEC S,2014,€ 520000,82000
14522,Mahindra Scorpio 1.99 S4,2016,€ 509999,60000
14525,Maruti Baleno Alpha 1.2,2019,€ 556000,24000
14528,Tata Indigo Grand Dicor,2014,€ 225000,120000
14531,Honda Amaze EX i-Dtech,2013,€ 325000,65000
14534,Maruti Swift VDI,2013,€ 365000,65000
14537,Hyundai Creta 1.6 CRDi SX Plus,2015,€ 850000,84000
14540,Toyota Etios GD SP,2013,€ 350000,75000
14543,Maruti Swift VDI,2007,€ 225000,50000
14546,Maruti Alto LX,2011,€ 135000,50000
14549,Maruti Wagon R LXI Minor,2007,€ 140000,49000
14552,Maruti SX4 S Cross DDiS 320 Delta,2016,€ 665000,560000
14555,Renault KWID RXT,2015,€ 275000,14365
14558,Toyota Fortuner 2.8 4WD AT BSIV,2017,€ 2750000,41000
14561,Hyundai Verna 1.6 SX,2013,€ 484999,65000
14564,Maruti Ciaz VDi Option SHVS,2015,€ 565000,65000
14567,Maruti Swift Dzire VDI,2013,€ 425000,61083
14570,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,€ 925000,75000
14573,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012,€ 565000,72000
14576,Renault Duster 110PS Diesel RxL,2014,€ 525000,65000
14579,Honda City 1.5 S MT,2010,€ 409999,60000
14582,Tata Tigor 1.2 Revotron XZ Option,2018,€ 570000,5000
14585,Maruti SX4 Zxi BSIII,2007,€ 160000,80000
14588,Maruti Ciaz ZDi Plus SHVS,2017,€ 749000,51500
14591,Maruti Swift Dzire VDi,2010,€ 300000,120000
14594,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2014,€ 550000,79800
14597,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2015,€ 550000,97000
14600,Ford Ecosport 1.5 Diesel Titanium Plus,2019,€ 1250000,6590
14603,Ford Figo Aspire 1.5 TDCi Titanium,2017,€ 700000,49957
14606,Ford Figo 1.5 Sports Edition MT,2017,€ 600000,43235
14609,Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018,€ 925000,50699
14612,Ford Endeavour 3.2 Titanium AT 4X4,2016,€ 1800000,126000
14615,Ford Figo Aspire 1.5 TDCi Titanium Plus,2015,€ 459999,140730
14618,Hyundai i20 Active 1.2 SX,2015,€ 565000,46000
14621,Hyundai EON Era Plus,2013,€ 170000,80000
14624,Toyota Qualis FS B3,2001,€ 150000,256000
14627,Mahindra Scorpio VLX 2WD BSIII,2008,€ 295000,120000
14630,Hyundai i20 Active 1.4 SX,2018,€ 819999,40000
14633,Hyundai Elite i20 Diesel Asta Option,2019,€ 819999,40000
14636,Maruti Ritz VXi,2015,€ 320000,40000
14639,Ford Ecosport 1.5 DV5 MT Titanium,2015,€ 550000,135000
14642,Mahindra Bolero 2011-2019 SLX,2015,€ 550000,50000
14645,Volkswagen Ameo 1.5 TDI Comfortline,2017,€ 590000,98000
14648,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,€ 1050000,70000
14651,Honda City i DTec V,2017,€ 950000,50000
14654,Honda City i-DTEC VX,2017,€ 1000000,30000
14657,Nissan Terrano XE 85 PS,2013,€ 500000,120000
14660,Fiat Punto EVO 1.3 Emotion,2017,€ 450000,70000
14663,Maruti Swift Dzire VDI Optional,2017,€ 720000,35000
14666,Maruti Celerio VDi,2015,€ 390000,70000
14669,Mahindra Thar 4X2,2014,€ 500000,35000
14672,Toyota Fortuner 2.7 2WD AT,2016,€ 2500000,70000
14675,Hyundai i20 1.4 Asta Option,2017,€ 780000,50000
14678,Maruti Swift Dzire ZDI,2015,€ 484999,90000
14681,Volkswagen Vento Diesel Highline,2012,€ 420000,90000
14684,Mahindra XUV500 W10 AWD,2015,€ 1225000,70000
