ID,name,fuel,seller_type,transmission,owner
12821,Mahindra Bolero Power Plus SLX,Diesel,Individual,Manual,Second Owner
12824,Hyundai Verna 1.4 CRDi,Diesel,Individual,Manual,First Owner
12827,Maruti Ciaz ZDi Plus SHVS,Diesel,Individual,Manual,First Owner
12830,Maruti Omni E MPI STD BS IV,Petrol,Individual,Manual,First Owner
12833,Hyundai Verna 1.6 SX,Diesel,Individual,Manual,Second Owner
12836,Mercedes-Benz E-Class 280 CDI,Diesel,Dealer,Automatic,First Owner
12839,Maruti Swift ZDI,Diesel,Dealer,Manual,First Owner
12842,Maruti Swift VDI BSIV,Diesel,Dealer,Manual,First Owner
12845,Honda City i-VTEC CVT ZX,Petrol,Dealer,Automatic,Test Drive Car
12848,Ford Ecosport 1.5 DV5 MT Titanium Optional,Diesel,Dealer,Manual,First Owner
12851,Hyundai EON Era,Petrol,Dealer,Manual,First Owner
12854,Nissan Micra Active XV,Petrol,Dealer,Manual,First Owner
12857,Tata Tiago 1.2 Revotron XT,Petrol,Individual,Manual,First Owner
12860,Tata New Safari DICOR 2.2 EX 4x2,Diesel,Individual,Manual,Second Owner
12863,Maruti Zen LX,Petrol,Individual,Manual,Third Owner
12866,Maruti Zen LX,Petrol,Individual,Manual,Third Owner
12869,Fiat Linea Active (Diesel),Diesel,Individual,Manual,Third Owner
12872,Fiat Punto 1.4 Emotion,Petrol,Individual,Manual,Fourth & Above Owner
12875,Ford EcoSport 1.5 Diesel Trend Plus BSIV,Diesel,Individual,Manual,First Owner
12878,Hyundai Creta 1.6 SX Option,Petrol,Individual,Manual,First Owner
12881,Maruti Zen Estilo LXI BS IV,Petrol,Individual,Manual,First Owner
12884,Renault KWID RXT,Petrol,Individual,Manual,First Owner
12887,Maruti Wagon R VXI BS IV,Petrol,Individual,Manual,First Owner
12890,Maruti 800 AC,Petrol,Individual,Manual,First Owner
12893,Hyundai Verna CRDi,Diesel,Individual,Manual,First Owner
12896,Maruti 800 AC BSIII,Petrol,Individual,Manual,First Owner
12899,Tata Indigo LS,Diesel,Individual,Manual,Third Owner
12902,Chevrolet Beat Diesel LT,Diesel,Individual,Manual,Second Owner
12905,Renault Duster 110PS Diesel RxZ AWD,Diesel,Individual,Manual,First Owner
12908,Maruti Alto K10 VXI,Petrol,Individual,Manual,First Owner
12911,Hyundai i20 1.4 Asta Option,Diesel,Individual,Manual,First Owner
12914,Mahindra Quanto C6,Diesel,Individual,Manual,First Owner
12917,Tata Indigo LX Dicor,Diesel,Individual,Manual,First Owner
12920,Hyundai i20 1.2 Magna,Petrol,Individual,Manual,First Owner
12923,Honda City 1.5 S MT,Petrol,Individual,Manual,Second Owner
12926,Hyundai Verna 1.6 SX VTVT (O),Petrol,Individual,Manual,Second Owner
12929,Hyundai i10 Magna,Petrol,Individual,Manual,First Owner
12932,Maruti Zen Estilo 1.1 LXI BSIII,Petrol,Individual,Manual,First Owner
12935,Maruti Esteem Vxi - BSIII,Petrol,Individual,Manual,First Owner
12938,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Diesel,Individual,Manual,First Owner
12941,Hyundai Verna Transform VTVT,Petrol,Individual,Manual,First Owner
12944,Hyundai i20 Magna Optional 1.4 CRDi,Diesel,Individual,Manual,First Owner
12947,Maruti Gypsy King Hard Top Ambulance BSIV,Petrol,Individual,Manual,Second Owner
12950,Ford Figo Diesel Celebration Edition,Diesel,Individual,Manual,First Owner
12953,Ford Fiesta 1.4 SXi TDCi,Diesel,Individual,Manual,Second Owner
12956,Maruti 800 AC,Petrol,Individual,Manual,Second Owner
12959,Maruti Esteem Vxi,Petrol,Individual,Manual,Second Owner
12962,Tata Indica Vista Quadrajet LS,Diesel,Individual,Manual,First Owner
12965,Maruti Baleno Zeta Automatic,Petrol,Individual,Automatic,First Owner
12968,Maruti Vitara Brezza ZDi Plus,Diesel,Individual,Manual,First Owner
12971,Chevrolet Captiva LT,Diesel,Individual,Manual,First Owner
12974,Renault Duster 85PS Diesel RxL Optional,Diesel,Individual,Manual,Second Owner
12977,Nissan Terrano XV Premium 110 PS,Diesel,Individual,Manual,Second Owner
12980,Maruti Alto K10 2010-2014 VXI,Petrol,Individual,Manual,First Owner
12983,Maruti 800 Std,Petrol,Individual,Manual,Second Owner
12986,Tata Indica Vista Aura 1.2 Safire,Petrol,Individual,Manual,Second Owner
12989,Maruti Alto 800 LXI,Petrol,Individual,Manual,Second Owner
12992,Honda City 1.5 V MT,Petrol,Individual,Manual,Second Owner
12995,Renault KWID 1.0 RXT Optional,Petrol,Individual,Manual,First Owner
12998,Tata Indica Vista Terra Quadrajet 1.3L BS IV,Diesel,Individual,Manual,First Owner
13001,Tata Indica Vista Terra 1.4 TDI,Diesel,Individual,Manual,First Owner
13004,Chevrolet Enjoy TCDi LT 8 Seater,Diesel,Individual,Manual,First Owner
13007,Maruti 800 Std,Petrol,Individual,Manual,First Owner
13010,Renault KWID RXT,Petrol,Individual,Manual,First Owner
13013,Maruti Swift Dzire VDI,Diesel,Individual,Manual,Third Owner
13016,Hyundai i10 Magna 1.1,Petrol,Individual,Manual,Second Owner
13019,Toyota Etios VXD,Diesel,Individual,Manual,First Owner
13022,Mahindra Quanto C8,Diesel,Individual,Manual,First Owner
13025,Mahindra Xylo E9,Diesel,Individual,Manual,First Owner
13028,Hyundai EON Era Plus,Petrol,Individual,Manual,First Owner
13031,Maruti Alto K10 VXI,Petrol,Individual,Manual,Second Owner
13034,Tata Indigo CR4,Diesel,Individual,Manual,Third Owner
13037,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,Diesel,Individual,Manual,Third Owner
13040,Maruti Wagon R VXI BS IV,Petrol,Individual,Manual,First Owner
13043,Hyundai i20 Active 1.2 S,Petrol,Individual,Manual,First Owner
13046,Maruti Ignis 1.2 Zeta BSIV,Petrol,Individual,Manual,First Owner
13049,Maruti Omni MPI STD BSIV,Petrol,Individual,Manual,First Owner
13052,Tata Tiago 1.2 Revotron XZ,Petrol,Individual,Manual,First Owner
13055,Ford Figo Aspire 1.2 Ti-VCT Trend,Petrol,Dealer,Manual,First Owner
13058,Hyundai i10 Era,Petrol,Individual,Manual,First Owner
13061,Nissan Sunny XL,Petrol,Dealer,Manual,First Owner
13064,Renault Duster 85PS Diesel RxL Plus,Diesel,Dealer,Manual,First Owner
13067,Mahindra XUV500 W6 2WD,Diesel,Dealer,Manual,First Owner
13070,Ford Figo Diesel EXI,Diesel,Dealer,Manual,Second Owner
13073,Ford Ecosport 1.5 DV5 MT Titanium,Diesel,Dealer,Manual,Second Owner
13076,Toyota Fortuner 3.0 Diesel,Diesel,Dealer,Manual,First Owner
13079,Chevrolet Spark 1.0 LT,Petrol,Individual,Manual,First Owner
13082,Tata Tiago 1.2 Revotron XE,Petrol,Individual,Manual,First Owner
13085,Toyota Etios Liva VX,Petrol,Individual,Manual,Second Owner
13088,Maruti Alto K10 VXI,Petrol,Individual,Manual,First Owner
13091,Chevrolet Beat LS,Petrol,Individual,Manual,Third Owner
13094,Hyundai Grand i10 Asta Option,Petrol,Individual,Manual,First Owner
13097,Maruti Ciaz VXi,Petrol,Individual,Manual,First Owner
13100,Datsun GO Plus T BSIV,Petrol,Individual,Manual,Second Owner
13103,Mahindra Xylo H4,Diesel,Individual,Manual,Third Owner
13106,Renault Duster 85PS Diesel RxL Optional,Diesel,Individual,Manual,First Owner
13109,Ford EcoSport 1.5 Diesel Trend BSIV,Diesel,Individual,Manual,First Owner
13112,Hyundai i10 Magna 1.1L,Petrol,Individual,Manual,First Owner
13115,Hyundai i10 Sportz,Petrol,Individual,Manual,First Owner
13118,Ford Classic 1.4 Duratorq LXI,Diesel,Individual,Manual,First Owner
13121,Toyota Fortuner 3.0 Diesel,Diesel,Individual,Manual,Second Owner
13124,Hyundai Verna 1.6 VTVT,Petrol,Individual,Manual,First Owner
13127,Chevrolet Aveo U-VA 1.2,Petrol,Individual,Manual,Second Owner
13130,Chevrolet Beat Diesel LT,Diesel,Individual,Manual,Third Owner
13133,Hyundai EON Magna Plus,Petrol,Dealer,Manual,First Owner
13136,Ford EcoSport 1.5 TDCi Titanium BSIV,Diesel,Dealer,Manual,First Owner
13139,Ford Ecosport 1.5 Diesel Titanium,Diesel,Dealer,Manual,First Owner
13142,Honda Amaze S i-Dtech,Diesel,Dealer,Manual,First Owner
13145,Ford Figo Diesel EXI,Diesel,Dealer,Manual,Second Owner
13148,Honda Jazz 1.5 S i DTEC,Diesel,Dealer,Manual,First Owner
13151,Honda Jazz 1.5 VX i DTEC,Diesel,Dealer,Manual,First Owner
13154,Toyota Innova 2.5 GX 8 STR BSIV,Diesel,Dealer,Manual,First Owner
13157,Tata New Safari DICOR 2.2 VX 4x2,Diesel,Individual,Manual,First Owner
13160,Hyundai i20 Active 1.2 S,Petrol,Individual,Manual,First Owner
13163,BMW 3 Series 320d Luxury Line,Diesel,Individual,Automatic,First Owner
13166,Ford Freestyle Titanium Plus Diesel BSIV,Diesel,Individual,Manual,First Owner
13169,Maruti Wagon R LXI CNG,CNG,Individual,Manual,Second Owner
13172,Maruti Ertiga SHVS VDI,Diesel,Individual,Manual,First Owner
13175,Mahindra TUV 300 T6 Plus,Diesel,Individual,Manual,First Owner
13178,Maruti Alto 800 LXI,Petrol,Individual,Manual,First Owner
13181,Mahindra Bolero Power Plus ZLX,Diesel,Individual,Manual,First Owner
13184,Maruti Ertiga SHVS ZDI Plus,Diesel,Individual,Manual,First Owner
13187,Fiat Grande Punto EVO 90HP 1.3 Sport,Diesel,Individual,Manual,First Owner
13190,Hyundai Grand i10 1.2 Kappa Sportz AT,Petrol,Individual,Automatic,First Owner
13193,Volkswagen Vento 1.6 Highline,Petrol,Individual,Manual,Second Owner
13196,Maruti Alto K10 LXI,Petrol,Individual,Manual,First Owner
13199,Hyundai EON D Lite,Petrol,Individual,Manual,First Owner
13202,Mahindra XUV500 W8 2WD,Diesel,Individual,Manual,First Owner
13205,Maruti Wagon R VXI Minor,Petrol,Individual,Manual,Second Owner
13208,Fiat Grande Punto Emotion 90Hp,Diesel,Individual,Manual,First Owner
13211,Hyundai Verna 1.6 SX,Diesel,Individual,Manual,First Owner
13214,Maruti Alto LXi,Petrol,Individual,Manual,Second Owner
13217,Toyota Innova 2.5 V Diesel 7-seater,Diesel,Individual,Manual,Third Owner
13220,Maruti 800 AC,Petrol,Individual,Manual,Second Owner
13223,Honda City i DTEC VX,Diesel,Individual,Manual,First Owner
13226,Volkswagen Vento New Diesel Highline,Diesel,Individual,Manual,Second Owner
13229,Maruti Swift Dzire VDI,Diesel,Individual,Manual,First Owner
13232,Maruti Swift ZDi,Diesel,Individual,Manual,First Owner
13235,Hyundai EON Magna Plus,Petrol,Individual,Manual,Second Owner
13238,Maruti Wagon R VXI BS IV,Petrol,Individual,Manual,First Owner
13241,Maruti Swift VDI,Diesel,Individual,Manual,Second Owner
13244,Maruti Swift Dzire ZXI,Petrol,Individual,Manual,Second Owner
13247,Ford Figo Diesel Titanium,Diesel,Individual,Manual,Second Owner
13250,Ford Figo Diesel ZXI,Diesel,Individual,Manual,First Owner
13253,Mahindra Scorpio S10 7 Seater,Diesel,Individual,Manual,First Owner
13256,Hyundai EON LPG Magna Plus,LPG,Individual,Manual,First Owner
13259,Ford Ecosport 1.5 DV5 MT Titanium,Diesel,Individual,Manual,Second Owner
13262,Mahindra Scorpio LX,Diesel,Individual,Manual,First Owner
13265,Hyundai EON 1.0 Kappa Magna Plus,Petrol,Individual,Manual,First Owner
13268,Ford Fiesta Classic 1.6 Duratec CLXI,Petrol,Individual,Manual,First Owner
13271,Honda City 1.5 V MT,Petrol,Individual,Manual,Second Owner
13274,Tata Sumo Gold EX BSIII,Diesel,Individual,Manual,First Owner
13277,Mahindra Bolero DI,Diesel,Individual,Manual,First Owner
13280,Maruti A-Star AT VXI,Petrol,Individual,Automatic,First Owner
13283,Chevrolet Cruze LTZ,Diesel,Individual,Manual,Third Owner
13286,Tata Hexa XM,Diesel,Individual,Manual,First Owner
13289,Renault KWID 1.0 RXT Optional,Petrol,Individual,Manual,Second Owner
13292,Nissan Terrano XL Plus ICC WT20 SE,Diesel,Individual,Manual,First Owner
13295,Mitsubishi Pajero Sport 4X4,Diesel,Individual,Manual,Second Owner
13298,Tata New Safari DICOR 2.2 GX 4x2 BS IV,Diesel,Individual,Manual,Second Owner
13301,Tata Indica GLS BS IV,Petrol,Individual,Manual,Second Owner
13304,Maruti Swift Dzire ZXI,Petrol,Individual,Manual,First Owner
13307,Tata Indigo CR4,Diesel,Individual,Manual,Second Owner
13310,Ford Ecosport 1.5 DV5 MT Titanium,Diesel,Individual,Manual,First Owner
13313,Maruti Alto LXi,Petrol,Individual,Manual,Second Owner
13316,Maruti Ertiga VDI,Diesel,Individual,Manual,First Owner
13319,Hyundai Accent Executive CNG,CNG,Dealer,Manual,Second Owner
13322,Maruti Alto K10 VXI,Petrol,Individual,Manual,First Owner
13325,Maruti Swift VXI,Petrol,Individual,Manual,First Owner
13328,Renault KWID RXE,Petrol,Individual,Manual,First Owner
13331,Hyundai Creta 1.6 E Plus,Petrol,Individual,Manual,First Owner
13334,Maruti Eeco CNG 5 Seater AC BSIV,CNG,Individual,Manual,First Owner
13337,Ford Figo 1.2P Titanium MT,Petrol,Individual,Manual,First Owner
13340,Toyota Innova 2.5 G (Diesel) 7 Seater,Diesel,Individual,Manual,Second Owner
13343,Maruti Wagon R LXI DUO BSIII,LPG,Individual,Manual,First Owner
13346,Toyota Fortuner 3.0 Diesel,Diesel,Individual,Manual,Second Owner
13349,Audi A6 2.8 FSI,Petrol,Individual,Automatic,Third Owner
13352,Hyundai Xcent 1.2 CRDi S,Diesel,Individual,Manual,Second Owner
13355,Mahindra XUV500 W8 2WD,Diesel,Individual,Manual,Second Owner
13358,Toyota Innova 2.5 G (Diesel) 7 Seater,Diesel,Individual,Manual,Second Owner
13361,Hyundai Santa Fe 4X4,Diesel,Individual,Manual,First Owner
13364,Honda Amaze E i-Vtech,Petrol,Individual,Manual,Second Owner
13367,Toyota Corolla Altis Diesel D4DG,Diesel,Individual,Manual,First Owner
13370,Jeep Compass 2.0 Longitude Option BSIV,Diesel,Individual,Manual,First Owner
13373,Nissan Terrano XL 110 PS,Diesel,Individual,Manual,First Owner
13376,Maruti Alto LX,Petrol,Individual,Manual,First Owner
13379,Tata New Safari DICOR 2.2 EX 4x2,Diesel,Individual,Manual,Second Owner
13382,Mahindra Thar 4X2,Diesel,Individual,Manual,Second Owner
13385,Maruti Swift Dzire ZDI,Diesel,Individual,Manual,First Owner
13388,Chevrolet Beat Diesel LT,Diesel,Individual,Manual,Second Owner
13391,Maruti Swift Dzire LXI Option,Petrol,Individual,Manual,Second Owner
13394,Tata Indica Vista Aura Plus 1.3 Quadrajet,Diesel,Individual,Manual,Second Owner
13397,Toyota Innova 2.5 G1 BSIV,Diesel,Individual,Manual,First Owner
13400,Maruti Swift Vdi BSIII,Diesel,Individual,Manual,Second Owner
13403,Mahindra XUV500 W7 BSIV,Diesel,Individual,Manual,First Owner
13406,Hyundai i20 1.2 Asta Option,Petrol,Individual,Manual,First Owner
13409,Toyota Innova 2.5 GX 8 STR BSIV,Diesel,Individual,Manual,First Owner
13412,Maruti Alto LXi,Petrol,Individual,Manual,First Owner
13415,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Petrol,Individual,Manual,First Owner
13418,Honda Amaze VX i-DTEC,Diesel,Individual,Manual,First Owner
13421,Chevrolet Beat Diesel LT,Diesel,Individual,Manual,First Owner
13424,Maruti Baleno RS 1.0 Petrol,Petrol,Individual,Manual,First Owner
13427,Skoda Superb Ambition 2.0 TDI CR AT,Diesel,Dealer,Automatic,First Owner
13430,Nissan Terrano XL Plus 85 PS,Diesel,Dealer,Manual,First Owner
13433,Chevrolet Enjoy TCDi LT 7 Seater,Diesel,Dealer,Manual,First Owner
13436,Renault Scala Diesel RxL,Diesel,Dealer,Manual,First Owner
13439,Skoda Rapid 1.5 TDI Ambition,Diesel,Individual,Manual,First Owner
13442,Skoda Superb LK 1.8 TSI AT,Petrol,Dealer,Automatic,First Owner
13445,Ford Fiesta 1.5 TDCi Titanium,Diesel,Dealer,Manual,Third Owner
13448,Mahindra Quanto C6,Diesel,Individual,Manual,First Owner
13451,Volkswagen Jetta 1.9 TDI Comfortline DSG,Diesel,Individual,Automatic,First Owner
13454,Maruti Ciaz 1.4 AT Zeta,Petrol,Dealer,Automatic,First Owner
13457,Hyundai Grand i10 1.2 CRDi Magna,Diesel,Dealer,Manual,First Owner
13460,Chevrolet Cruze LTZ AT,Diesel,Dealer,Automatic,First Owner
13463,Mahindra XUV500 AT W8 FWD,Diesel,Individual,Automatic,Second Owner
13466,Honda City 1.5 EXI,Petrol,Individual,Manual,Third Owner
13469,Fiat Linea 1.3 Emotion,Diesel,Individual,Manual,First Owner
13472,Volkswagen Vento 1.5 TDI Highline AT,Diesel,Dealer,Automatic,First Owner
13475,Honda Amaze VX AT i-Vtech,Petrol,Dealer,Automatic,First Owner
13478,Chevrolet Spark 1.0 LS,Petrol,Individual,Manual,Third Owner
13481,Maruti Baleno Delta Diesel,Diesel,Dealer,Manual,First Owner
13484,Maruti S-Cross Alpha DDiS 200 SH,Diesel,Dealer,Manual,First Owner
13487,Hyundai i20 1.2 Asta Option,Petrol,Individual,Manual,First Owner
13490,Hyundai Santro Xing GLS,Petrol,Individual,Manual,Fourth & Above Owner
13493,Chevrolet Beat Diesel LT,Diesel,Individual,Manual,Third Owner
13496,Chevrolet Beat Diesel LT,Diesel,Individual,Manual,First Owner
13499,Mahindra TUV 300 T4 Plus,Diesel,Individual,Manual,First Owner
13502,Hyundai Grand i10 Asta,Petrol,Individual,Manual,Second Owner
13505,Maruti Zen Estilo LXI Green (CNG),CNG,Individual,Manual,Fourth & Above Owner
13508,Mahindra Bolero Power Plus Plus AC BSIV PS,Diesel,Individual,Manual,First Owner
13511,Mahindra XUV500 W8 4WD,Diesel,Individual,Manual,Second Owner
13514,Ford Ecosport 1.5 DV5 MT Titanium,Diesel,Individual,Manual,First Owner
13517,Mahindra Bolero Power Plus ZLX,Diesel,Individual,Manual,First Owner
13520,Tata Winger Deluxe - Hi Roof (AC),Diesel,Individual,Manual,Third Owner
13523,Renault Lodgy 85PS RxL,Diesel,Individual,Manual,First Owner
13526,Audi A4 3.0 TDI Quattro,Diesel,Dealer,Automatic,First Owner
13529,Audi Q3 2.0 TDI Quattro Premium Plus,Diesel,Dealer,Automatic,First Owner
13532,Tata Hexa XTA,Diesel,Individual,Automatic,First Owner
13535,Mahindra Xylo D4,Diesel,Individual,Manual,First Owner
13538,Datsun RediGO AMT 1.0 S,Petrol,Individual,Automatic,First Owner
13541,Tata Zest Revotron 1.2T XMS,Petrol,Dealer,Manual,Second Owner
13544,Audi A6 2.0 TDI  Design Edition,Diesel,Dealer,Automatic,First Owner
13547,Maruti Zen LX,Petrol,Individual,Manual,Fourth & Above Owner
13550,Nissan Sunny XL D,Diesel,Individual,Manual,First Owner
13553,Audi Q3 35 TDI Quattro Technology,Diesel,Dealer,Automatic,First Owner
13556,Honda Brio VX,Petrol,Dealer,Manual,First Owner
13559,Tata Indigo CR4,Diesel,Individual,Manual,First Owner
13562,Audi Q5 2.0 TFSI Quattro Premium Plus,Petrol,Dealer,Automatic,First Owner
13565,Hyundai Santro Xing XL eRLX Euro III,Petrol,Dealer,Manual,Second Owner
13568,Maruti 800 AC,Petrol,Individual,Manual,Second Owner
13571,Honda Jazz Select Edition,Petrol,Dealer,Manual,First Owner
13574,Ford EcoSport 1.5 TDCi Titanium BSIV,Diesel,Dealer,Manual,First Owner
13577,Maruti Swift Dzire AMT VXI,Petrol,Individual,Automatic,First Owner
13580,Hyundai Creta 1.6 SX Automatic,Petrol,Dealer,Automatic,First Owner
13583,Datsun GO T Petrol,Petrol,Dealer,Manual,First Owner
13586,Mahindra Xylo D4,Diesel,Individual,Manual,First Owner
13589,Toyota Fortuner 2.8 4WD AT BSIV,Diesel,Individual,Automatic,First Owner
13592,Honda City i-DTEC SV,Diesel,Dealer,Manual,First Owner
13595,Hyundai Grand i10 Asta,Petrol,Dealer,Manual,First Owner
13598,Hyundai Creta 1.6 CRDi SX,Diesel,Dealer,Manual,First Owner
13601,Hyundai i20 Sportz 1.2,Petrol,Dealer,Manual,First Owner
13604,Hyundai i20 Sportz 1.2,Petrol,Dealer,Manual,First Owner
13607,Hyundai Getz 1.5 CRDi GVS,Diesel,Dealer,Manual,First Owner
13610,Volkswagen Vento 1.5 TDI Highline,Diesel,Dealer,Manual,First Owner
13613,Mercedes-Benz E-Class 280 CDI Elegance,Diesel,Dealer,Automatic,First Owner
13616,Audi RS7 2015-2019 Sportback Performance,Petrol,Dealer,Automatic,First Owner
13619,Audi Q5 3.0 TDI Quattro Technology,Diesel,Dealer,Automatic,First Owner
13622,MG Hector Smart AT,Petrol,Dealer,Automatic,First Owner
13625,Land Rover Range Rover 4.4 Diesel LWB Vogue SE,Diesel,Dealer,Automatic,First Owner
13628,Honda City VX CVT,Petrol,Dealer,Automatic,First Owner
13631,Mahindra Xylo D4,Diesel,Dealer,Manual,First Owner
13634,Mahindra Verito 1.5 D4 BSIV,Diesel,Dealer,Manual,First Owner
13637,Maruti Swift Dzire VDI,Diesel,Individual,Manual,First Owner
13640,Maruti Swift ZXI Plus,Petrol,Individual,Manual,First Owner
13643,Nissan Micra Active XV,Petrol,Dealer,Manual,First Owner
13646,Volkswagen Vento 1.5 TDI Highline,Diesel,Dealer,Manual,First Owner
13649,BMW 5 Series 520d Luxury Line,Diesel,Dealer,Automatic,First Owner
13652,Chevrolet Aveo U-VA 1.2 LS,Petrol,Individual,Manual,First Owner
13655,Maruti Zen Estilo 1.1 LXI BSIII,Petrol,Individual,Manual,Second Owner
13658,Chevrolet Spark 1.0 LT,Petrol,Individual,Manual,First Owner
13661,Mahindra Bolero Power Plus Plus AC BSIV PS,Diesel,Individual,Manual,First Owner
13664,Hyundai Creta 1.6 VTVT S,Petrol,Individual,Manual,First Owner
13667,Maruti Alto LX,Petrol,Individual,Manual,Second Owner
13670,Maruti Wagon R LXI BS IV,Petrol,Individual,Manual,First Owner
13673,Hyundai Santro Xing XS,Petrol,Individual,Manual,Second Owner
13676,Volkswagen Polo GT 1.0 TSI,Petrol,Individual,Automatic,First Owner
13679,Tata Indigo CR4,Diesel,Individual,Manual,First Owner
13682,Hyundai Getz GLX,Petrol,Individual,Manual,First Owner
13685,Tata Bolt Revotron XM,Petrol,Individual,Manual,First Owner
13688,Datsun GO Plus T Option,Petrol,Individual,Manual,First Owner
13691,Hyundai i20 Magna 1.4 CRDi (Diesel),Diesel,Dealer,Manual,Second Owner
13694,Tata Indica GLS BS IV,Petrol,Individual,Manual,Third Owner
13697,Volkswagen Vento Petrol Highline,Petrol,Individual,Manual,Second Owner
13700,Hyundai Santro LS zipPlus,Petrol,Individual,Manual,First Owner
13703,Mahindra XUV500 AT W6 2WD,Diesel,Individual,Automatic,First Owner
13706,Maruti Wagon R LXI,Petrol,Individual,Manual,Fourth & Above Owner
